==============================================================================
==============================================================================
Thu. Apr. 4 2013                  LANDSAT 7                       Time: 19:09
                            Image Assessment System
                            GEOMETRIC VERIFY Report
==============================================================================
Order ID: 0101304048741_00004                          Path / Row - 180 / 33
Reference Image: L51XXX1084164082100_HDF.L1G

Color mapping per rank
----------------------
Rank  1 is Green: total residual <= 0.5
Rank  2 is Cyan: 0.5 < total residual <=  1
Rank  3 is Blue:  1 < total residual <=  2
Rank  4 is Yellow:  2 < total residual <=  3
Rank  5 is Red:  3 < total residual

Percentage of residuals by rank
-------------------------------
Rank   1 -- 100.0%
Rank   2 --  0.0%
Rank   3 --  0.0%
Rank   4 --  0.0%
Rank   5 --  0.0%

       GCP    Latitude    Longitude  Sample   Line     Total    Rank
        ID                           Residual Residual Residual
              (Degree)    (Degree)   (Pixel)  (Pixel)  (Pixel)
----------------------------------------------------------------------
1800332046   39.15655     27.58171    -0.03     -0.03     0.04     1 
1800332048   39.15617     27.65323     0.02     -0.07     0.07     1 
1800332051   39.15552     27.76051     0.01      0.09     0.09     1 
1800332052   39.15528     27.79627     0.35      0.08     0.35     1 
1800332053   39.15503     27.83203     0.01     -0.06     0.06     1 
1800332054   39.15477     27.86779    -0.03     -0.02     0.04     1 
1800332055   39.15449     27.90355     0.04      0.04     0.06     1 
1800332056   39.15421     27.93931     0.00     -0.03     0.03     1 
1800332057   39.15392     27.97506     0.00     -0.03     0.03     1 
1800332058   39.15361     28.01082     0.00      0.03     0.03     1 
1800332059   39.15330     28.04658     0.22      0.16     0.27     1 
1800332060   39.15297     28.08233     0.03      0.10     0.10     1 
1800332061   39.15263     28.11809     0.22      0.08     0.23     1 
1800332062   39.15229     28.15384    -0.24     -0.23     0.33     1 
1800332063   39.15193     28.18960     0.07      0.03     0.07     1 
1800332064   39.15156     28.22535    -0.03     -0.14     0.15     1 
1800332065   39.15117     28.26110     0.20     -0.13     0.24     1 
1800332066   39.15078     28.29685     0.04     -0.12     0.13     1 
1800332067   39.15038     28.33260     0.05      0.01     0.05     1 
1800332068   39.14996     28.36836     0.11     -0.24     0.26     1 
1800332070   39.14910     28.43985     0.08     -0.28     0.29     1 
1800332071   39.14865     28.47560     0.25     -0.17     0.31     1 
1800332072   39.14820     28.51135     0.07      0.04     0.08     1 
1800332073   39.14773     28.54709     0.04     -0.12     0.13     1 
1800332074   39.14725     28.58284     0.06     -0.06     0.09     1 
1800332075   39.14676     28.61859    -0.07     -0.20     0.21     1 
1800332076   39.14625     28.65433    -0.05     -0.12     0.13     1 
1800332080   39.14414     28.79730    -0.10     -0.02     0.10     1 
1800332081   39.14358     28.83303    -0.14      0.04     0.15     1 
1800332084   39.14185     28.94025    -0.05     -0.30     0.31     1 
1800332085   39.14124     28.97598     0.07     -0.07     0.10     1 
1800332086   39.14063     29.01172     0.02     -0.03     0.03     1 
1800332087   39.14001     29.04745     0.18     -0.18     0.25     1 
1800332088   39.13938     29.08318     0.14     -0.16     0.22     1 
1800332089   39.13873     29.11891     0.15     -0.14     0.20     1 
1800332090   39.13808     29.15464    -0.02      0.03     0.04     1 
1800332091   39.13741     29.19037    -0.03     -0.23     0.23     1 
1800332092   39.13673     29.22610     0.05     -0.13     0.14     1 
1800332093   39.13605     29.26182     0.04     -0.02     0.05     1 
1800332109   39.13276     27.15249    -0.13     -0.03     0.14     1 
1800332113   39.13248     27.29550     0.21     -0.05     0.22     1 
1800332115   39.13228     27.36700    -0.18     -0.02     0.18     1 
1800332118   39.13189     27.47425     0.25      0.27     0.37     1 
1800332120   39.13158     27.54575     0.08     -0.05     0.09     1 
1800332122   39.13122     27.61725    -0.05     -0.05     0.07     1 
1800332123   39.13103     27.65300    -0.15     -0.29     0.33     1 
1800332124   39.13082     27.68875     0.00     -0.12     0.12     1 
1800332127   39.13014     27.79599    -0.05     -0.06     0.08     1 
1800332129   39.12963     27.86748     0.05     -0.02     0.05     1 
1800332130   39.12936     27.90323    -0.02     -0.05     0.06     1 
1800332131   39.12908     27.93897     0.03     -0.03     0.04     1 
1800332132   39.12878     27.97472    -0.08     -0.13     0.15     1 
1800332133   39.12848     28.01046     0.09      0.02     0.09     1 
1800332134   39.12816     28.04620     0.06      0.00     0.06     1 
1800332135   39.12783     28.08195     0.08      0.02     0.08     1 
1800332136   39.12750     28.11769     0.12      0.04     0.13     1 
1800332137   39.12715     28.15343     0.07     -0.00     0.07     1 
1800332138   39.12679     28.18917     0.11      0.14     0.18     1 
1800332139   39.12642     28.22491    -0.10      0.20     0.22     1 
1800332140   39.12604     28.26065    -0.28     -0.04     0.29     1 
1800332142   39.12524     28.33213     0.11     -0.01     0.11     1 
1800332143   39.12483     28.36787     0.16     -0.04     0.17     1 
1800332144   39.12441     28.40360     0.20     -0.02     0.20     1 
1800332145   39.12397     28.43934     0.09     -0.05     0.10     1 
1800332146   39.12352     28.47508     0.13     -0.05     0.14     1 
1800332147   39.12306     28.51081    -0.00      0.15     0.15     1 
1800332148   39.12260     28.54654     0.05     -0.00     0.05     1 
1800332149   39.12212     28.58228     0.11     -0.11     0.15     1 
1800332151   39.12112     28.65374     0.02     -0.14     0.15     1 
1800332152   39.12061     28.68947     0.06     -0.03     0.07     1 
1800332153   39.12009     28.72520    -0.14     -0.07     0.16     1 
1800332154   39.11955     28.76093    -0.01      0.03     0.04     1 
1800332155   39.11901     28.79666     0.04     -0.00     0.04     1 
1800332156   39.11845     28.83238     0.01     -0.05     0.06     1 
1800332157   39.11789     28.86811     0.12     -0.27     0.29     1 
1800332162   39.11489     29.04672     0.14      0.15     0.21     1 
1800332163   39.11425     29.08244     0.10     -0.13     0.17     1 
1800332164   39.11361     29.11816     0.00     -0.05     0.05     1 
1800332165   39.11295     29.15387    -0.14      0.07     0.15     1 
1800332166   39.11229     29.18959     0.03      0.02     0.03     1 
1800332167   39.11161     29.22531    -0.00      0.06     0.06     1 
1800332168   39.11092     29.26102     0.00      0.04     0.04     1 
1800332184   39.10762     27.15244     0.10      0.01     0.11     1 
1800332185   39.10756     27.18818    -0.04     -0.06     0.07     1 
1800332187   39.10743     27.25965    -0.03     -0.13     0.14     1 
1800332193   39.10675     27.47408     0.11     -0.04     0.12     1 
1800332194   39.10660     27.50982    -0.20      0.14     0.24     1 
1800332197   39.10608     27.61703     0.01     -0.19     0.19     1 
1800332198   39.10589     27.65276    -0.07     -0.12     0.14     1 
1800332199   39.10568     27.68850     0.17     -0.23     0.28     1 
1800332202   39.10500     27.79571    -0.03     -0.25     0.25     1 
1800332203   39.10475     27.83144     0.10     -0.07     0.12     1 
1800332204   39.10449     27.86717     0.06     -0.10     0.12     1 
1800332205   39.10422     27.90291    -0.03     -0.04     0.05     1 
1800332206   39.10394     27.93864    -0.09      0.05     0.10     1 
1800332207   39.10364     27.97437     0.09      0.02     0.09     1 
1800332208   39.10334     28.01010     0.09      0.07     0.11     1 
1800332209   39.10303     28.04583    -0.01      0.07     0.07     1 
1800332210   39.10270     28.08156     0.16      0.03     0.17     1 
1800332211   39.10236     28.11729     0.04      0.00     0.04     1 
1800332212   39.10201     28.15302     0.13     -0.01     0.13     1 
1800332213   39.10166     28.18875     0.09      0.01     0.09     1 
1800332214   39.10128     28.22448     0.06      0.23     0.24     1 
1800332215   39.10090     28.26020     0.10     -0.06     0.12     1 
1800332216   39.10051     28.29593    -0.06     -0.22     0.23     1 
1800332217   39.10011     28.33166    -0.01     -0.03     0.04     1 
1800332218   39.09970     28.36738     0.10     -0.16     0.19     1 
1800332219   39.09927     28.40311     0.09      0.02     0.09     1 
1800332220   39.09884     28.43883     0.10      0.04     0.11     1 
1800332221   39.09839     28.47455     0.02      0.11     0.11     1 
1800332222   39.09793     28.51028     0.35     -0.07     0.36     1 
1800332223   39.09746     28.54600    -0.07     -0.12     0.14     1 
1800332224   39.09698     28.58172    -0.01     -0.24     0.24     1 
1800332225   39.09649     28.61744     0.14      0.00     0.14     1 
1800332226   39.09599     28.65315     0.09      0.04     0.10     1 
1800332227   39.09548     28.68887     0.06     -0.00     0.06     1 
1800332228   39.09496     28.72459     0.06     -0.06     0.09     1 
1800332229   39.09443     28.76030     0.09     -0.10     0.13     1 
1800332230   39.09388     28.79602     0.02     -0.18     0.18     1 
1800332231   39.09332     28.83173    -0.02      0.05     0.05     1 
1800332232   39.09276     28.86745     0.14      0.01     0.14     1 
1800332234   39.09159     28.93887     0.00     -0.00     0.00     1 
1800332238   39.08913     29.08170    -0.08     -0.04     0.09     1 
1800332239   39.08848     29.11741    -0.10     -0.01     0.10     1 
1800332240   39.08783     29.15311    -0.03     -0.02     0.04     1 
1800332241   39.08716     29.18881     0.06     -0.01     0.06     1 
1800332242   39.08649     29.22452    -0.01     -0.10     0.10     1 
1800332243   39.08580     29.26022     0.18      0.09     0.20     1 
1800332261   39.08236     27.22384     0.10     -0.00     0.10     1 
1800332262   39.08228     27.25956     0.02     -0.04     0.04     1 
1800332263   39.08220     27.29529    -0.05     -0.18     0.19     1 
1800332264   39.08210     27.33101    -0.04      0.05     0.07     1 
1800332266   39.08188     27.40246    -0.06     -0.21     0.22     1 
1800332267   39.08175     27.43819    -0.14      0.02     0.14     1 
1800332269   39.08146     27.50964    -0.02     -0.23     0.23     1 
1800332271   39.08113     27.58109     0.01      0.12     0.12     1 
1800332272   39.08094     27.61681    -0.05     -0.15     0.16     1 
1800332273   39.08075     27.65253    -0.02     -0.02     0.03     1 
1800332274   39.08054     27.68826    -0.14     -0.10     0.17     1 
1800332276   39.08010     27.75970     0.05     -0.02     0.06     1 
1800332277   39.07986     27.79542     0.02     -0.18     0.18     1 
1800332278   39.07961     27.83114    -0.38      0.05     0.39     1 
1800332279   39.07935     27.86687     0.01     -0.03     0.03     1 
1800332280   39.07908     27.90258     0.03      0.00     0.03     1 
1800332281   39.07880     27.93830     0.05     -0.02     0.05     1 
1800332284   39.07789     28.04546     0.04     -0.04     0.06     1 
1800332285   39.07756     28.08118     0.07     -0.10     0.12     1 
1800332286   39.07722     28.11690     0.06      0.04     0.07     1 
1800332288   39.07652     28.18833     0.02      0.00     0.02     1 
1800332289   39.07615     28.22404     0.06     -0.06     0.08     1 
1800332290   39.07577     28.25976     0.04     -0.18     0.19     1 
1800332291   39.07538     28.29547     0.12      0.21     0.25     1 
1800332292   39.07498     28.33118     0.04     -0.01     0.04     1 
1800332293   39.07456     28.36690     0.06     -0.08     0.10     1 
1800332294   39.07414     28.40261     0.08      0.13     0.16     1 
1800332295   39.07370     28.43832     0.04      0.32     0.32     1 
1800332296   39.07326     28.47403     0.01     -0.01     0.01     1 
1800332297   39.07280     28.50974    -0.12     -0.02     0.12     1 
1800332298   39.07233     28.54545     0.02     -0.03     0.04     1 
1800332299   39.07185     28.58115     0.08     -0.05     0.10     1 
1800332300   39.07136     28.61686    -0.02      0.21     0.21     1 
1800332301   39.07086     28.65257    -0.08      0.27     0.28     1 
1800332302   39.07035     28.68827    -0.06      0.24     0.25     1 
1800332303   39.06983     28.72398     0.26     -0.29     0.39     1 
1800332304   39.06929     28.75968    -0.02      0.02     0.03     1 
1800332305   39.06875     28.79538     0.08     -0.06     0.10     1 
1800332306   39.06820     28.83108     0.10     -0.22     0.24     1 
1800332307   39.06763     28.86678    -0.02     -0.02     0.03     1 
1800332309   39.06646     28.93818    -0.03      0.04     0.05     1 
1800332310   39.06587     28.97388    -0.11     -0.17     0.20     1 
1800332311   39.06526     29.00957    -0.01     -0.05     0.05     1 
1800332312   39.06464     29.04527    -0.09     -0.15     0.17     1 
1800332313   39.06400     29.08096    -0.09     -0.03     0.09     1 
1800332314   39.06336     29.11666     0.09     -0.22     0.24     1 
1800332315   39.06271     29.15235     0.18     -0.01     0.18     1 
1800332317   39.06137     29.22373    -0.07     -0.14     0.15     1 
1800332334   39.05733     27.15233     0.16     -0.00     0.16     1 
1800332335   39.05728     27.18804    -0.02     -0.09     0.09     1 
1800332336   39.05722     27.22376     0.31     -0.01     0.31     1 
1800332337   39.05714     27.25947    -0.18     -0.14     0.23     1 
1800332338   39.05706     27.29518    -0.02      0.03     0.03     1 
1800332342   39.05661     27.43803    -0.00      0.06     0.06     1 
1800332344   39.05632     27.50946     0.06     -0.17     0.18     1 
1800332345   39.05616     27.54517     0.01     -0.25     0.25     1 
1800332346   39.05599     27.58088    -0.12     -0.12     0.17     1 
1800332347   39.05580     27.61659     0.13     -0.07     0.15     1 
1800332348   39.05561     27.65230    -0.00     -0.01     0.01     1 
1800332349   39.05540     27.68801    -0.04     -0.11     0.12     1 
1800332350   39.05519     27.72372    -0.05     -0.18     0.18     1 
1800332351   39.05496     27.75943    -0.29     -0.05     0.29     1 
1800332352   39.05472     27.79514     0.08     -0.01     0.08     1 
1800332354   39.05421     27.86656     0.01     -0.08     0.08     1 
1800332355   39.05394     27.90226     0.04     -0.07     0.07     1 
1800332356   39.05366     27.93797    -0.16     -0.10     0.19     1 
1800332357   39.05337     27.97368    -0.04     -0.18     0.18     1 
1800332358   39.05306     28.00939    -0.27     -0.05     0.28     1 
1800332359   39.05275     28.04509     0.26     -0.02     0.27     1 
1800332360   39.05242     28.08079     0.07     -0.03     0.08     1 
1800332361   39.05209     28.11650     0.05      0.09     0.11     1 
1800332362   39.05174     28.15220     0.25      0.14     0.28     1 
1800332363   39.05138     28.18791     0.18     -0.18     0.25     1 
1800332364   39.05101     28.22361     0.06      0.05     0.08     1 
1800332365   39.05063     28.25931     0.12     -0.12     0.18     1 
1800332366   39.05024     28.29501     0.04      0.04     0.06     1 
